"得意先コード","得意先名","部門コード","部門名","商品コード","商品名","仕様・規格","単位","総売上額","純売上額","原価計","総売上数","純売上数","明細数","粗利益","粗利率"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100605","CKT-400RD2 3P 400A MAX200sq","","台","120320","120320","100240","8.0000","8.0000","1","20080","16.7"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100606","RH2B-ULW AC100-110","IDEC","台","1900","1900","1580","2.0000","2.0000","1","320","16.8"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100607","SH2B-05D","IDEC","台","760","760","640","2.0000","2.0000","1","120","15.8"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100608","Z-15GW2-B","オムロン","台","1010","1010","841","1.0000","1.0000","1","169","16.7"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100609","ATXSL-10-20P","東洋技研","台","17680","17680","14720","4.0000","4.0000","2","2960","16.7"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100610","DR30D0L-H3A AC100V 橙","富士","台","6640","6640","5520","8.0000","8.0000","1","1120","16.9"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100611","AR30F0R-11B 1a1b 黒","富士","台","4860","4860","4050","9.0000","9.0000","2","810","16.7"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100612","KT-30 2P MAX5.5sq 50A","共立","台","480","480","395","1.0000","1.0000","1","85","17.7"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100613","AR30F0R-10Y 1a","富士","台","540","540","300","1.0000","1.0000","1","240","44.4"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100614","TX150 175A MAX60sq (6個入り)","KASUGA","台","23140","23140","19240","13.0000","13.0000","2","3900","16.9"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100615","TXA15(5枚入り)","KASUGA","台","2600","2600","2150","5.0000","5.0000","2","450","17.3"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100616","TRB10N(5本入り)","KASUGA","台","6390","6390","5310","3.0000","3.0000","2","1080","16.9"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100618","AT-1P-8M","","個","3240","3240","2700","4.0000","4.0000","1","540","16.7"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100619","KFE-27FT8PA2dx5r-8W（１）O（9）","","台","21660","21660","18050","1.0000","1.0000","1","3610","16.7"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100620","BW100EAN-3P060 3P 60AT","","台","13020","13020","10850","1.0000","1.0000","1","2170","16.7"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100621","FR53B 3P 20AT","","台","3500","3500","2080","1.0000","1.0000","1","1420","40.6"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100623","FR52B 2P 20AT","","台","12760","12760","10670","11.0000","11.0000","2","2090","16.4"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100625","BW125JAG-3P 100AT","","台","12060","12060","10050","1.0000","1.0000","1","2010","16.7"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100626","BW50EAG-3P050 3P 50AT","","台","7220","7220","6020","2.0000","2.0000","1","1200","16.6"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100628","KT-60 12P 90A MAX22sq","","台","1990","1990","1660","1.0000","1.0000","1","330","16.6"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100629","A-1104-1-1 keyNo.500","","個","68160","68160","56800","4.0000","4.0000","1","11360","16.7"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100630","B-130-16","","個","1160","1160","960","4.0000","4.0000","1","200","17.2"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100631","PBP-240","","台","3300","3300","2740","2.0000","2.0000","1","560","17"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100632","TX100","","個","25760","25760","21440","16.0000","16.0000","1","4320","16.8"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100633","TXA10","","個","1600","1600","1320","4.0000","4.0000","1","280","17.5"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100634","TX30","","個","4980","4980","4140","2.0000","2.0000","1","840","16.9"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100636","TRB3","","個","3760","3760","3120","2.0000","2.0000","1","640","17"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100637","SA-16 16P 20A MAX5.5sq","","個","6960","6960","5790","6.0000","6.0000","1","1170","16.8"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100638","MS4SC-AP","","台","5200","5200","4320","2.0000","2.0000","1","880","16.9"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100639","TCM-SH 1P 210/105V 2kVA 60Hz","","台","304000","304000","252000","2.0000","2.0000","1","52000","17.1"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100640","FBA-12M","日東","台","864000","864000","720000","20.0000","20.0000","2","144000","16.7"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100641","P25-57BA","日東","台","24600","24600","20500","1.0000","1.0000","1","4100","16.7"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100642","OPK20-55A","日東","台","37400","37400","31160","4.0000","4.0000","1","6240","16.7"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100643","SA-3Y 3P MAX5.5sq","正興","台","2450","2450","2030","7.0000","7.0000","2","420","17.1"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100648","SF-1R PV6.6KV 1P2W 5KVA 50Hz SV105V 耐塩ブッシング付、5ﾀｯﾌﾟ、混触防止板付","","台","312000","312000","218570","1.0000","1.0000","1","93430","29.9"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100651","LEG-190L","光商工","台","20400","20400","17000","1.0000","1.0000","1","3400","16.7"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100652","BM41","光商工","台","35610","35610","29680","4.0000","4.0000","2","5930","16.7"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100654","EM-3","利昌","台","19620","19620","16380","9.0000","9.0000","1","3240","16.5"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100655","APY-120A","篠原","台","38880","38880","32400","4.0000","4.0000","2","6480","16.7"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100656","TB2BS 緑","泰和","台","13400","13400","11110","11.0000","11.0000","3","2290","17.1"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100657","SA-10Y MAX5.5sq 20A","正興","台","945","945","785","1.0000","1.0000","1","160","16.9"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100658","CLED-2004TBY AC100V～240V","篠原","台","11330","11330","9440","1.0000","1.0000","1","1890","16.7"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100659","T-35","篠原","台","930","930","765","3.0000","3.0000","1","165","17.7"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100660","TBF-253 3P MAX150sq 310A","日東","台","10660","10660","8880","4.0000","4.0000","2","1780","16.7"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100662","TBF-063J 3P MAX22sq 60A","日東","台","2660","2660","2220","2.0000","2.0000","1","440","16.5"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100663","TBF-253J 3P MAX150sq 250A","日東","台","3040","3040","2530","1.0000","1.0000","1","510","16.8"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100664","CKT-300RD 2P 300A MAX150sq","共立","台","19200","19200","15990","3.0000","3.0000","1","3210","16.7"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100665","H125C-R 2A2B AC100V","","台","120710","120710","94680","2.0000","2.0000","2","26030","21.6"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100702","CP30-BA 2P 1A 1-I (A)","","台","3920","3920","3300","2.0000","2.0000","1","620","15.8"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100703","RA-3R PV6.6KV 3P4W 50KVA 50Hz SV210/121V Δ-Y","5タップ・耐塩ブッシング","台","1064000","1064000","759480","2.0000","2.0000","1","304520","28.6"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100704","SB-20-4","篠原","個","840","840","700","4.0000","4.0000","1","140","16.7"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100707","HC20-T 1A1B RC8.5A(2.2KW) 200V (A)","","台","20320","20320","15040","4.0000","4.0000","2","5280","26"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100708","KT-60 3P MAX22sq 90A","共立","台","690","690","575","1.0000","1.0000","1","115","16.7"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100712","CF HCZ 7.2KV 30A 複合ダブルヒューズ用円筒耐塩型","","台","372000","372000","309960","12.0000","12.0000","2","62040","16.7"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100718","FBX-5MA","日東","台","7140","7140","5940","2.0000","2.0000","2","1200","16.8"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100719","FBA25-57","日東","台","51600","51600","43000","1.0000","1.0000","1","8600","16.7"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100729","SF-1R PV6.6KV 1P3W 150KVA 50Hz SV210/105V","5タップ・耐塩ブッシング","台","494000","494000","451110","1.0000","1.0000","1","42890","8.7"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100739","G2WS-15BFP2","","台","170380","170380","141960","14.0000","14.0000","1","28420","16.7"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100741","BP33-301","","台","1240","1240","1030","1.0000","1.0000","1","210","16.9"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100742","MT150 3P MAX80sq 150A","","台","42960","42960","35760","24.0000","24.0000","1","7200","16.8"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100743","C2BG1216","三桂製作所","台","750","750","615","3.0000","3.0000","1","135","18"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100744","RP89-NTRY01V","河村電器","台","2340","2340","1950","1.0000","1.0000","1","390","16.7"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100745","HSVK-1","河村電器","台","3870","3870","3210","3.0000","3.0000","1","660","17.1"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100746","HSVT-1","河村電器","台","7020","7020","3780","3.0000","3.0000","1","3240","46.2"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100747","RP89-SH4TV","河村電機","台","2340","2340","1950","1.0000","1.0000","1","390","16.7"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100748","SKM-1","日東","台","5170","5170","4310","1.0000","1.0000","1","860","16.6"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100749","S8VS-12024　120W","","台","133320","133320","111100","11.0000","11.0000","1","22220","16.7"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100798","DAL-13B1-3","","台","2270","2270","1890","1.0000","1.0000","1","380","16.7"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100827","M2PM-S34R 3P3W 200V 120A 50Hz 検定付 (A)","","台","31290","31290","19080","1.0000","1.0000","1","12210","39"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100835","ECT-S 12.5KA-A25 150/5A 25VA 6.9kV 予備銘板付","","台","249600","249600","208000","2.0000","2.0000","1","41600","16.7"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100843","KT-60 9P MAX22sq","共立","台","1560","1560","1300","1.0000","1.0000","1","260","16.7"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100846","FE2250KE 250μF 50Hz 3.14kvar (A)","","台","22740","22740","17360","1.0000","1.0000","1","5380","23.7"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100858","SQLC-110L-D3311-131","第一エレクトロニクス","台","121440","121440","101200","2.0000","2.0000","1","20240","16.7"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100859","SQLC-110L-D2111-131","","台","60720","60720","50600","1.0000","1.0000","1","10120","16.7"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100860","A-140-3-1 key No.0200","","個","7890","7890","6570","3.0000","3.0000","1","1320","16.7"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100861","SNS-1520A 窓枠","篠原","枚","41460","41460","34560","3.0000","3.0000","1","6900","16.6"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100862","BK-120-8","篠原","台","13360","13360","11120","8.0000","8.0000","1","2240","16.8"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100863","CP-30-HP-11-Black","タキゲン","個","90","90","78","3.0000","3.0000","1","12","13.3"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100864","TB3 緑","","台","6500","6500","5400","10.0000","10.0000","1","1100","16.9"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100865","FIR-DV3 DC100V","共立","台","11400","11400","9500","1.0000","1.0000","1","1900","16.7"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100866","APU-100 AC100/DC100V 1VA","共立","台","30760","30760","25630","1.0000","1.0000","1","5130","16.7"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100867","SHCK-1120-T AC100V 200W 端子台コンパクトタイプ","","台","9300","9300","7750","1.0000","1.0000","1","1550","16.7"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100868","BW50RAG-2P015 2P 15A","富士","台","4450","4450","3710","1.0000","1.0000","1","740","16.6"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100869","BH-H2003-HDP-B-54-000(無地銘板)","不二","個","4220","4220","3520","1.0000","1.0000","1","700","16.6"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100870","SH-4/G DC100V 4a4b","","台","4640","4640","3870","1.0000","1.0000","1","770","16.6"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100871","AZ11N AC100V 電磁式","","台","5200","5200","4330","1.0000","1.0000","1","870","16.7"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100872","FT-5 5A 連動型ヒューズ(テンション)","","本","2240","2240","1880","4.0000","4.0000","1","360","16.1"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100873","PC-6(30A)用ヒューズ筒","エナジーサポート","台","8640","8640","7200","2.0000","2.0000","1","1440","16.7"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100874","ATXSL-30-4P","東洋技研","台","2020","2020","1680","1.0000","1.0000","1","340","16.8"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100890","大同端子 R22-6","","個","22500","22500","18500","500.0000","500.0000","1","4000","17.8"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100891","富士端子R22-6","","個","9000","9000","6400","200.0000","200.0000","1","2600","28.9"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00101014","LC05FA","","","600","600","400","10.0000","10.0000","1","200","33.3"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00101025","M8FM-N1LTR 1P3W 100V 　400/5A 50Hz (CW-5LMS3 400/5A) 検付 (A)","","台","349700","349700","230550","5.0000","5.0000","1","119150","34.1"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00101026","M8FM-N1LTR 1P3W 100V 250A 50Hz 検付 (A)","","台","227240","227240","163880","4.0000","4.0000","1","63360","27.9"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00101027","M8FM-N1LTR 3P3W 200V 400/5A 50Hz (CW-5LMS3 400/5A) 検付 (A)","","台","293760","293760","184440","4.0000","4.0000","1","109320","37.2"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00101028","M8FM-N1LTR 3P3W 200V 250A 50Hz 検付 (A)","","台","511290","511290","368730","9.0000","9.0000","1","142560","27.9"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00101062","SHTA240-05SVRS(U)","","台","31200","31200","0","10.0000","10.0000","1","31200","100"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00101070","NF400-SEW 3P 250A調 AL-SLT AX-ALT (A)","","台","113730","113730","87150","3.0000","3.0000","1","26580","23.4"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00101071","NF30-KC 3P 15A AL-SLT (A)","","台","8130","8130","6540","3.0000","3.0000","1","1590","19.6"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00101073","T-36HAV 4-20MA 150V(A)","","台","24570","24570","19080","3.0000","3.0000","1","5490","22.3"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00101074","T-36HSS 0-5-15A 4-16-20mA (A)","","","45630","45630","35310","3.0000","3.0000","1","10320","22.6"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00101075","KYR-210MRAA 0-250-750A 250/5A 3倍延長 (A)","","台","111360","111360","83730","3.0000","3.0000","1","27630","24.8"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-99999999","送料","","式","4500","4500","1300","2.0000","2.0000","2","3200","71.1"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","ESB1-10","TXA3","","個","285","285","235","1.0000","1.0000","1","50","17.5"
"ESB0002","内山電機工業株式会社 西東京日の出工場","","","E-00098443","SL-T50FN AC100V 2a2b 二種耐熱形","","台","6090","6090","5680","1.0000","1.0000","1","410","6.7"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","9999","出精値引き","","式","-993310","-993310","0","18.0000","18.0000","18","-993310","100"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","99999","金額一式","","式","30000","30000","20000","3.0000","3.0000","3","10000","33.3"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00000832","ZT30B (U)","","個","27750","27750","24900","15.0000","15.0000","1","2850","10.3"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00000836","ZT40B (U)","","個","46080","46080","41440","16.0000","16.0000","1","4640","10.1"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00000840","ZT60B (U)","","個","23760","23760","21360","3.0000","3.0000","1","2400","10.1"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00000856","ZTA1200A (U)","","個","362460","362460","238590","3.0000","3.0000","1","123870","34.2"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00001696","CP30-BA 1P 3A I-M (U)","","個","18120","18120","17234","28.0000","28.0000","22","886","4.9"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00001776","CP30-BA 2P 10A I-M (U)","","個","91290","91290","86560","64.0000","64.0000","26","4730","5.2"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00001800","CP30-BA 2P 3A I-M (U)","","個","19800","19800","18420","13.0000","13.0000","8","1380","7"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00001804","CP30-BA 2P 5A I-M (U)","","個","20020","20020","18960","14.0000","14.0000","3","1060","5.3"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00001808","CP30-BA 2P 7A I-M (U)","","個","0","0","2680","2.0000","2.0000","2","-2680",""
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00001880","CP30-BA 3P 10A I-M (U)","","個","2210","2210","2100","1.0000","1.0000","1","110","5"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00001904","CP30-BA 3P 3A I-M (U)","","個","23340","23340","21780","9.0000","9.0000","3","1560","6.7"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00002232","BL-1C 2P1E 20A (U)","","個","7480","7480","5865","17.0000","17.0000","2","1615","21.6"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00002512","NF125-SVF 3P 75A (U)","","個","5750","5750","5170","1.0000","1.0000","1","580","10.1"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00002540","NF32-SVF 2P 3A (U)","","個","3240","3240","2538","3.0000","3.0000","1","702","21.7"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00002704","NF125-SV 3P 20A (U)","","個","5750","5750","5170","1.0000","1.0000","1","580","10.1"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00002708","NF125-SV 3P 30A (U)","","個","5750","5750","5170","1.0000","1.0000","1","580","10.1"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00002712","NF125-SV 3P 40A (U)","","個","11500","11500","10340","2.0000","2.0000","2","1160","10.1"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00002724","NF125-SV 3P 75A (U)","","個","5750","5750","5170","1.0000","1.0000","1","580","10.1"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00002764","NF32-SV 2P 10A (U)","","個","3760","3760","3384","4.0000","4.0000","1","376","10"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00002772","NF32-SV 2P 20A (U)","","個","940","940","846","1.0000","1.0000","1","94","10"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00002776","NF32-SV 2P 30A (U)","","個","1880","1880","1692","2.0000","2.0000","1","188","10"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00002788","NF32-SV 2P 5A (U)","","個","2160","2160","1692","2.0000","2.0000","1","468","21.7"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00002832","NF63-SV 2P 15A (U)","","個","19590","19590","17740","11.0000","11.0000","4","1850","9.4"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00002836","NF63-SV 2P 20A (U)","","個","37430","37430","29910","19.0000","19.0000","7","7520","20.1"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00002872","NF63-SV 3P 15A (U)","","個","4660","4660","4200","2.0000","2.0000","1","460","9.9"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00002876","NF63-SV 3P 20A (U)","","個","11650","11650","10500","5.0000","5.0000","1","1150","9.9"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00002880","NF63-SV 3P 30A (U)","","個","16310","16310","14700","7.0000","7.0000","2","1610","9.9"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00002888","NF63-SV 3P 50A (U)","","個","8030","8030","6920","3.0000","3.0000","3","1110","13.8"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00003108","NF63-HRV 2P 20A (U)","","個","4540","4540","4100","1.0000","1.0000","1","440","9.7"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00005492","NF250-SEV 3P 125-250A調 (U)","","個","50560","50560","45540","3.0000","3.0000","2","5020","9.9"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00005548","NF250-SV 3P 225A (U)","","個","12290","12290","11080","1.0000","1.0000","1","1210","9.8"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00005804","NF250-SV 3P 125A AL-SLT(U)","","個","11460","11460","10340","1.0000","1.0000","1","1120","9.8"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00005808","NF250-SV 3P 150A AL-SLT(U)","","個","11460","11460","10340","1.0000","1.0000","1","1120","9.8"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00005812","NF250-SV 3P 175A AL-SLT(U)","","個","11460","11460","10340","1.0000","1.0000","1","1120","9.8"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00005820","NF250-SV 3P 225A AL-SLT(U)","","個","11460","11460","10340","1.0000","1.0000","1","1120","9.8"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00006212","NF400-SEW 3P 250A調 (U)","","個","55890","55890","46840","2.0000","2.0000","2","9050","16.2"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00006216","NF400-SEW 3P 300A調 (U)","","個","25990","25990","23420","1.0000","1.0000","1","2570","9.9"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00006276","NF400-SW 3P 350A (U)","","個","23640","23640","21300","1.0000","1.0000","1","2340","9.9"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00006280","NF400-SW 3P 400A (U)","","個","23640","23640","21300","1.0000","1.0000","1","2340","9.9"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00006696","NF630-HEW 3P 600A調 (U)","","個","70470","70470","63500","1.0000","1.0000","1","6970","9.9"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00006936","NF400-SW 3P 250A AL-SLT(U)","","個","73920","73920","66630","3.0000","3.0000","1","7290","9.9"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00006940","NF400-SW 3P 300A AL-SLT(U)","","個","49280","49280","44420","2.0000","2.0000","1","4860","9.9"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00006944","NF400-SW 3P 350A AL-SLT(U)","","個","49280","49280","44420","2.0000","2.0000","1","4860","9.9"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00007316","NF630-SW 3P 500A AL-SLT(U)","","個","55770","55770","50280","1.0000","1.0000","1","5490","9.8"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00007584","NF125-CVF 3P 100A (U)","","個","7880","7880","7120","2.0000","2.0000","2","760","9.6"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00007592","NF125-CVF 3P 75A (U)","","個","3940","3940","3560","1.0000","1.0000","1","380","9.6"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00007660","NF63-CVF 3P 30A (U)","","個","7040","7040","6360","4.0000","4.0000","3","680","9.7"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00007664","NF63-CVF 3P 40A (U)","","個","3520","3520","3180","2.0000","2.0000","2","340","9.7"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00007668","NF63-CVF 3P 50A (U)","","個","7810","7810","7040","4.0000","4.0000","3","770","9.9"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00007700","NF125-CV 3P (50A) (U)","","個","23640","23640","21360","6.0000","6.0000","2","2280","9.6"
