"得意先コード","得意先名","部門コード","部門名","商品コード","商品名","仕様・規格","単位","総売上額","純売上額","原価計","総売上数","純売上数","明細数","粗利益","粗利率"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00074025","YS-8NAA BR 0-20-60/5A 3倍公 赤指針付(A)","","個","2840","2840","2120","2.0000","2.0000","1","720","25.4"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00074037","YS-8NAA BR 0-60-180/5A 3倍公 赤指針付(A)","","個","4260","4260","3180","3.0000","3.0000","3","1080","25.4"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00074737","B-MPX24B (A)","","個","496800","496800","403200","2.0000","2.0000","1","93600","18.8"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00074893","B-AM500LN (A)","","個","1339200","1339200","1080000","2.0000","2.0000","1","259200","19.4"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00075169","VF13VMD-11000 7.2/3.6KV 600A 12.5KA(A)","","個","1345520","1345520","918520","4.0000","4.0000","2","427000","31.7"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00075257","VF13DMDG11000 7.2/3.6KV 600A 12.5KA(A)","","個","1048000","1048000","773900","2.0000","2.0000","1","274100","26.2"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00077405","MP11A AR0001SS (A)","","個","426620","426620","304640","2.0000","2.0000","1","121980","28.6"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00077769","ZM-68 (A)","","個","50680","50680","36040","2.0000","2.0000","1","14640","28.9"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00077793","B-T1-S (A)","","個","47800","47800","34000","2.0000","2.0000","1","13800","28.9"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00078457","KF-100E(AC100V) (A)","","個","37380","37380","27600","2.0000","2.0000","1","9780","26.2"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00078477","DV-1 F-F 200A (A)","","個","13860","13860","10260","3.0000","3.0000","1","3600","26"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00078553","DV-RA F-F 600A (A)","","個","166560","166560","123000","4.0000","4.0000","3","43560","26.2"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00078621","ERM-A2C DV-3,DV-RA用(A)","","個","149520","149520","110400","4.0000","4.0000","3","39120","26.2"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00078745","SCL-GHS1R-NNY (A)","","個","890980","890980","657770","30.0000","30.0000","15","233210","26.2"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00078749","SCL-GHS1R-NBY (A)","","個","67400","67400","49780","2.0000","2.0000","1","17620","26.1"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00078757","SCL-GHS2R-NNY (A)","","個","38190","38190","28200","1.0000","1.0000","1","9990","26.2"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00079041","PL-G 7.2/3.6KV T1 ﾘﾝｸ(A)","","個","12960","12960","9528","12.0000","12.0000","2","3432","26.5"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00079125","CL-LB 3.6KV G75 CL形限流形電力ﾋｭｰｽﾞ(A)","","個","32880","32880","24280","4.0000","4.0000","1","8600","26.2"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00079153","CL-LB 7.2KV G5 CL形限流形電力ﾋｭｰｽﾞ(A)","","個","12600","12600","9300","6.0000","6.0000","1","3300","26.2"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00079161","CL-LB 7.2KV G20 CL形限流形電力ﾋｭｰｽﾞ(A)","","個","58300","58300","43120","22.0000","22.0000","4","15180","26"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00079165","CL-LB 7.2KV G30 CL形限流形電力ﾋｭｰｽﾞ(A)","","個","178960","178960","132360","46.0000","46.0000","5","46600","26"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00079168","CL-LB 7.2KV G30 CL形限流形電力ﾋｭｰｽﾞ(U)","","個","46080","46080","29760","12.0000","12.0000","2","16320","35.4"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00079169","CL-LB 7.2KV G40 CL形限流形電力ﾋｭｰｽﾞ(A)","","個","37920","37920","27920","8.0000","8.0000","1","10000","26.4"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00079173","CL-LB 7.2KV G50 CL形限流形電力ﾋｭｰｽﾞ(A)","","個","107000","107000","78800","20.0000","20.0000","1","28200","26.4"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00079177","CL-LB 7.2KV G60 CL形限流形電力ﾋｭｰｽﾞ(A)","","個","239600","239600","176800","40.0000","40.0000","5","62800","26.2"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00079181","CL-LB 7.2KV G75 CL形限流形電力ﾋｭｰｽﾞ(A)","","個","238380","238380","176030","29.0000","29.0000","4","62350","26.2"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00079209","CL-LD(屋内用) 3.6KV G80 (A)","","個","80760","80760","59640","6.0000","6.0000","1","21120","26.2"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00079549","SF1R油6KV 1P3W 10KVA 50Hz SV210/105V(A)","","個","864000","864000","644520","4.0000","4.0000","2","219480","25.4"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00079645","RA3R油6KV 3P3W 100KVA 50Hz SV210V Y-D(A)","","個","1112000","1112000","737980","2.0000","2.0000","1","374020","33.6"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00092237","AJ65SBTB1-16DT (A)","","個","1000","1000","831","1.0000","1.0000","1","169","16.9"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00092445","FA-CBL10FMV (A)","","個","11560","11560","9640","4.0000","4.0000","1","1920","16.6"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00092573","FA-TB32XY (A)","","個","9420","9420","7860","3.0000","3.0000","1","1560","16.6"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00092853","FX5-CNV-1FC (A)","","個","2380","2380","1930","1.0000","1.0000","1","450","18.9"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00092889","GT2103-PMBD (A)","","個","48480","48480","36960","2.0000","2.0000","2","11520","23.8"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00092901","GT21-03SDCD (A)","","個","2090","2090","1580","1.0000","1.0000","1","510","24.4"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00092935","Q01UCPU (C)","","個","102960","102960","86220","3.0000","3.0000","1","16740","16.3"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00092965","Q35B (A)","","個","11090","11090","9700","1.0000","1.0000","1","1390","12.5"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00092967","Q35B (C)","","個","44360","44360","34040","4.0000","4.0000","1","10320","23.3"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00092987","Q61P (C)","","個","31680","31680","26520","3.0000","3.0000","1","5160","16.3"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00093004","Q64AD (U)","","個","142560","142560","113400","3.0000","3.0000","1","29160","20.5"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00093107","QG60 (C)","","個","2120","2120","1768","2.0000","2.0000","1","352","16.6"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00093135","QJ71E71-100 (C)","","個","237600","237600","198990","3.0000","3.0000","1","38610","16.3"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00093155","QX40 (C)","","個","40120","40120","31920","4.0000","4.0000","1","8200","20.4"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00093187","QY10 (C)","","個","41190","41190","31590","3.0000","3.0000","1","9600","23.3"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00093909","CD用予備銘板 (A)","","個","7340","7340","5704","8.0000","8.0000","3","1636","22.3"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00093933","PD-50HF用予備銘板 (A)","","個","5100","5100","4278","6.0000","6.0000","6","822","16.1"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00093941","SCL用予備銘板 (A)","","個","54120","54120","41910","33.0000","33.0000","18","12210","22.6"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00093945","VF-13DMC用予備銘板 (A)","","個","11960","11960","9200","4.0000","4.0000","2","2760","23.1"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00094509","SH-4-AC100V-2A2B (A)","","個","1940","1940","1620","1.0000","1.0000","1","320","16.5"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00096385","TBF-062 (A)","","個","15520","15520","12928","16.0000","16.0000","1","2592","16.7"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00096409","TBF-153 (A)","","個","24300","24300","19200","15.0000","15.0000","2","5100","21"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00096413","TBF-153J (A)","","個","9840","9840","8920","6.0000","6.0000","3","920","9.3"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00096641","MY2N DC24 (A)","","個","1080","1080","898","1.0000","1.0000","1","182","16.9"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00097457","TBF-153W (A)","","個","6270","6270","5220","3.0000","3.0000","1","1050","16.7"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00097589","MK2KP AC100V (A)","","個","18420","18420","15360","6.0000","6.0000","3","3060","16.6"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00098440","BV-C1 2P1E 20A 30mA AL(U）","","台","34000","34000","23900","10.0000","10.0000","1","10100","29.7"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00098444","PS-H-300A","","","108240","108240","96840","2.0000","2.0000","1","11400","10.5"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00098445","ハンディパワーユニット HPU-25A","","台","113500","113500","98740","2.0000","2.0000","2","14760","13"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00098452","M2PM-R 1P3W 100V 120A 50Hz 検定付","","台","17640","17640","11150","1.0000","1.0000","1","6490","36.8"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00098472","XL-B013(A)","","台","336600","336600","248400","60.0000","60.0000","15","88200","26.2"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00098479","SL-2XN600AB AC200V 3a4bX2 (A)","","","1135220","1135220","934000","4.0000","4.0000","4","201220","17.7"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00098492","M2PM-R 3P3W 200V 60A 50Hz 検定付(A)","","台","14220","14220","8960","1.0000","1.0000","1","5260","37"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00098493","M2PM-R 3P3W 200V 120A 50Hz 検定付(A)","","台","17640","17640","11150","1.0000","1.0000","1","6490","36.8"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00098520","MOC-A3V-R(U)","","台","16740","16740","10550","1.0000","1.0000","1","6190","37"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00098528","TTC-1SV3(U)","","台","14690","14690","9646","13.0000","13.0000","2","5044","34.3"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00098560","SF-1R  PV6.6KV 1P2W 50KVA 50HZ SV105V 混触防止板 5ﾀｯﾌﾟ 耐塩ブッシング付 耐塩塗装","","","1118000","1118000","684500","2.0000","2.0000","1","433500","38.8"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00098569","NF32-CVF 2P 5A(A)","","台","409360","409360","284144","301.0000","301.0000","8","125216","30.6"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00098612","NF32-CVF 2P 10A （A）"," ","個","115600","115600","80240","85.0000","85.0000","3","35360","30.6"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00098617","GT2507-WTBD(C)","","台","136700","136700","104160","1.0000","1.0000","1","32540","23.8"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00098696","SCL-GHS1R-TAY 7.2KVA 200A（A）","","個","74300","74300","54860","2.0000","2.0000","2","19440","26.2"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00098716","CD-25ANB 50/5A 25VA(A)","","台","104960","104960","65820","2.0000","2.0000","1","39140","37.3"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00098718","NF630-SEW 3P 300A 可調整 高インスト(A)","","台","681600","681600","523360","8.0000","8.0000","3","158240","23.2"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00098719","NF800-SEW 3P 600A 可調整 高インスト(A)","","台","519320","519320","398160","4.0000","4.0000","1","121160","23.3"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00098723","VS-6F-12FK-MAC 7.2KV 600A 12.5KA  コンデンサ電磁操作  引出形","","台","862000","862000","688820","2.0000","2.0000","1","173180","20.1"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00098724","FS-6F-12F ｼｬｯﾀｰ付 位置検出ｽｲｯﾁ 付","","台","552000","552000","441600","2.0000","2.0000","1","110400","20"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00098760","NF32-CVF 2P 3A(A)","","台","408000","408000","283200","300.0000","300.0000","3","124800","30.6"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00098761","NF32-CVF 2P 15A(A)","","台","35360","35360","24544","26.0000","26.0000","5","10816","30.6"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00098799","CD-25ANB 用予備銘板 (A)","","個","3760","3760","2852","4.0000","4.0000","2","908","24.1"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00098838","M2PM-R 1P3W 100V 150/5A 50Hz 検定付 (A)","(CT:CW-15LS*2)","","23890","23890","16270","1.0000","1.0000","1","7620","31.9"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00098864","SF-N PV210V 1P3W 20KVA 60Hz SV210/105V","","台","1094000","1094000","555900","2.0000","2.0000","2","538100","49.2"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00098899","SF-1R PV6.6KV 1P2W 5KVA 50HZ SV105V 混触防止板付、5タップ、耐塩ブッシング、柱上用","","","5168000","5168000","3345060","14.0000","14.0000","7","1822940","35.3"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00099022","NF400-ZEW 3P 400A 1/2/500mA AL-SLT ECA-SLT 可調整 (A)","","台","308280","308280","247240","4.0000","4.0000","1","61040","19.8"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00099023","NF400-ZEW 3P 300A 1/2/500mA AL-SLT ECA-SLT 可調整 (A)","","台","154140","154140","123620","2.0000","2.0000","1","30520","19.8"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00099026","NF250-ZEV 3P 200A 1/2/500mA AL-SLT ECA-SLT 可調整 (A)","","台","439320","439320","352730","7.0000","7.0000","3","86590","19.7"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00099027","NF250-ZEV 3P 150A 1/2/500mA AL-SLT ECA-SLT 可調整 (A)","","台","251040","251040","201560","4.0000","4.0000","1","49480","19.7"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00099034","YS-8NAA 0-50-150/5A 3倍延長 赤指針付 (A)","","台","6520","6520","4920","4.0000","4.0000","2","1600","24.5"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00099042","SF PV6.6KV 1P2W 5KVA 50Hz SV105V 混触防止板 5タップ 耐塩ブッシング","","台","2064000","2064000","1322580","6.0000","6.0000","3","741420","35.9"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00099043","SF-1R PV6.6KV 1P3W 10KVA 50Hz SV210/105V 5タップ 耐塩ブッシング","","台","216000","216000","161330","1.0000","1.0000","1","54670","25.3"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00099080","SMC-WTA (A)","","台","40340","40340","29340","2.0000","2.0000","1","11000","27.3"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00099103","M5VM-LTR 3P3W 200V 120A 50Hz 検定付 無線 (A)","","台","56770","56770","40520","1.0000","1.0000","1","16250","28.6"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00099104","NF250-ZSV 3P 200A ECA/SLT AL-SLT 1/2/500mA (A)","","台","37980","37980","30580","1.0000","1.0000","1","7400","19.5"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00099157","FW-VBT-0.7K (A)","","台","309120","309120","254800","3.0000","3.0000","2","54320","17.6"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00099197","SF-1R PV6.6KV 1P2W 100kVA 50Hz SV105V 混色防止板 5タップ 耐塩ブッシング（T)","","台","1048000","1048000","682970","1.0000","1.0000","1","365030","34.8"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00099201","M8FM-S1R 1P3W 100V 120A 50Hz 1kwh/pulse 検定付 (A)","","台","29390","29390","21190","1.0000","1.0000","1","8200","27.9"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00099203","M8FM-S1R 3P3W 200V 120A 50Hz 1kwh/pulse 検定付 (A)","","台","58780","58780","42380","2.0000","2.0000","2","16400","27.9"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00099226","M5VM-LTR 1P3W 100V 120A 50Hz 検定付 無線 (A)","","台","56770","56770","40520","1.0000","1.0000","1","16250","28.6"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00099229","AV-DN PV420V 3P3W 30KVA 50Hz SV210V Δ-Δ","","台","1169000","1169000","614070","1.0000","1.0000","1","554930","47.5"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00099250","AL-05SVLS(U)","","台","19840","19840","5856","8.0000","8.0000","1","13984","70.5"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00099350","VS-6F-12i-MAC","","台","463750","463750","371000","1.0000","1.0000","1","92750","20"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00099358","SF-1R PV6.6KV 1P2W 30KVA 50Hz SV105V 耐塩ﾌﾞｯｼﾝｸﾞ 混触防止板 5タップ","","台","2396000","2396000","1254640","4.0000","4.0000","2","1141360","47.6"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00099365","過電圧検出分岐ユニット NBU","","台","16500","16500","10800","10.0000","10.0000","1","5700","34.5"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00099377","FX5UC-32MT/DS-TS (A)","","台","38020","38020","30810","1.0000","1.0000","1","7210","19"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00099378","FX5-8AD (A)","","台","51840","51840","42120","1.0000","1.0000","1","9720","18.8"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00099379","GT2107-WTBD （A)","","台","88800","88800","67680","1.0000","1.0000","1","21120","23.8"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00099388","NF32-CVF 2P 20A (A)","","台","1360","1360","944","1.0000","1.0000","1","416","30.6"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00099397","M8FM-S1R 1P3W 100V 120A 50Hz 検定付(U)","","台","54960","54960","39680","2.0000","2.0000","1","15280","27.8"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00099426","AV-DN PV420V 1P3W 20KVA 50Hz SV210/105V ","","台","849000","849000","446630","2.0000","2.0000","2","402370","47.4"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00099427","SF-1R PV6.6KV 1P2W 50KVA 50Hz SV105V 耐塩ブッシング、5タップ、混触防止板付","","台","3372000","3372000","2053470","6.0000","6.0000","4","1318530","39.1"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00099428","SF-1R PV6.6KV 1P3W 20KVA 50Hz SV210/105V 耐塩ブッシング、５タップ","","台","1995000","1995000","1446830","7.0000","7.0000","4","548170","27.5"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00099429","RA-3R PV6.6KV 3P3W 75KVA 50Hz SV210V Y-Δ 耐塩ブッシング、５タップ","","台","984000","984000","681860","2.0000","2.0000","1","302140","30.7"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00099432","SF-1R PV6.6KV 1P3W 75KVA 50Hz SV210/105V 仕様：5タップ、耐塩ブッシング","","台","758000","758000","591900","2.0000","2.0000","1","166100","21.9"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00099444","NF32-CVF 2P 15A AL-SLT (A)","","台","9840","9840","7600","4.0000","4.0000","1","2240","22.8"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00099478","NF800-ZEW 3P 400-800A可調整 1/2/500mA ECA-SLT AL-SLT (A)","","台","588920","588920","473320","4.0000","4.0000","1","115600","19.6"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00099479","NF400-ZEW 3P 200-400A可調整 1/2/500mA ECA-SLT AL-SLT (A)","","台","308280","308280","247240","4.0000","4.0000","2","61040","19.8"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00099508","NF32-CVF 2P 15A(U）","","台","2720","2720","1630","2.0000","2.0000","1","1090","40.1"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00099509","NF32-CVF 2P 20A(U）","","台","4080","4080","2445","3.0000","3.0000","2","1635","40.1"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00099524","NF250-ZEV 3P 175A 1/2/500mA AL-SLT ECA-SLT 可調整 (A)","","台","62760","62760","50390","1.0000","1.0000","1","12370","19.7"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00099539","AL-05SVRS(U)","","","2880","2880","1464","2.0000","2.0000","1","1416","49.2"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00099557","SRL-K100 AC120V（A)","","台","10040","10040","8260","2.0000","2.0000","2","1780","17.7"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00099608","SMC-WTA 無線子機 (A)","","台","161360","161360","117360","8.0000","8.0000","1","44000","27.3"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00099612","M5CM-LTR 3P3W 200V 150/5A 50Hz (CW-5LS3)検付 無線 (A)","","台","328280","328280","234480","4.0000","4.0000","1","93800","28.6"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00099631","SF-1R PV6.6KV 1P3W 50KVA 50Hz SV210/105V","耐塩ブッシング、5タップ","台","2968000","2968000","2312540","8.0000","8.0000","5","655460","22.1"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00099632","RA-3R PV6.6KV 3P3W 50KVA 50Hz SV210V Y-Y","耐塩ブッシング、5タップ","台","1784000","1784000","1330400","4.0000","4.0000","2","453600","25.4"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00099634","NV63-SV 3P MB 25A 30mA AL-SLT (A) ","","台","15360","15360","12600","2.0000","2.0000","1","2760","18"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00099636","SF-1R PV6.6KV 1P2W 30KVA 50Hz SV105V ","耐塩ブッシング,５タップ 混触防止板付","台","4974000","4974000","3385380","6.0000","6.0000","2","1588620","31.9"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00099638","CV-1R PV6.6KV 1P2W 50KVA 50Hz SV210/105V ","車輪、5タップ、混触防止板、防振ゴム無し","台","4584000","4584000","2516460","2.0000","2.0000","1","2067540","45.1"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00099648","R61P (C)","","台","10560","10560","8840","1.0000","1.0000","1","1720","16.3"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00099667","M5CM-LTR 1P3W 100V 200/5A 50Hz 無線 検付 (A)","(CW-5LS3)","台","84690","84690","60510","1.0000","1.0000","1","24180","28.6"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00099753","SF-1R PV6.6KV 1P3W 50KVA 50Hz SV210/105V "," 5タップ 耐塩ブッシング","台","1376000","1376000","1129240","4.0000","4.0000","2","246760","17.9"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00099754","SF-1R PV6.6KV 1P3W 100KVA 50Hz SV210/105V ","耐塩ブッシング","台","500000","500000","365000","1.0000","1.0000","1","135000","27"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00099800","RA-3R PV6.6KV 3P3W 200KVA 50Hz SV210V Y-Δ","ﾀﾞｲﾔﾙ温度計、防振ゴム付","台","1950000","1950000","1386880","2.0000","2.0000","1","563120","28.9"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00099804","NF250-NCVZ 3P 125~225A 30/1/500mA(1/2/500mA) ECA/SLT AL-SLT (A)","","台","71460","71460","56940","2.0000","2.0000","1","14520","20.3"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00099840","EF-30UBS2-K (排気系) 単相 100V 50Hz 回転センサー付","","台","43060","43060","28710","1.0000","1.0000","1","14350","33.3"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00099861","RA-3R PV6.6KV 3P3W 20KVA 50Hz SV210V Δ-Δ","5タップ","台","365000","365000","250020","1.0000","1.0000","1","114980","31.5"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00099935","TCL-2SV3 (A)","","個","1130","1130","742","1.0000","1.0000","1","388","34.3"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00099966","BT-CPA(U)","","台","600","600","360","20.0000","20.0000","1","240","40"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100043","TCS-03CV2 (A)","","台","360","360","236","2.0000","2.0000","1","124","34.4"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100053","M5CM-LTR 1P3W 100V 150/5A 50Hz 検定付 (CT:CW-5LS3) (A)","","台","246210","246210","175860","3.0000","3.0000","1","70350","28.6"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100105","RA-3R PV6.6KV 3P3W 30KVA 50Hz SV210V Y-Y","仕様：5タップ、耐塩ブッシング","台","4560000","4560000","3429120","12.0000","12.0000","6","1130880","24.8"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100131","DV-RA 用予備銘板 (A)","","枚","14720","14720","7600","4.0000","4.0000","3","7120","48.4"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100157","EPT-3KF（ヒューズ搭載品） 3300/110V 3000VA 50Hz","","台","214800","214800","179000","1.0000","1.0000","1","35800","16.7"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100178","YS-8NAA 5A 0-100-300A 100/5A BR (A)","","台","3260","3260","2460","2.0000","2.0000","1","800","24.5"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100181","CV-FPN PV210V 1P3W 20KVA 50Hz SV210/105V 混触防止板付","","台","1920000","1920000","1008200","4.0000","4.0000","1","911800","47.5"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100206","M8FM-S1R 3P3W 200V 120A ","","台","30230","30230","19840","1.0000","1.0000","1","10390","34.4"
"ESB0001","株式会社新陽社","DNK-E","電力機器事業部","E-00100251","P20-65BA","","台","33040","33040","27520","4.0000","4.0000","1","5520","16.7"
