"得意先コード","得意先名","部門コード","部門名","商品コード","商品名","仕様・規格","単位","総売上額","純売上額","原価計","総売上数","純売上数","明細数","粗利益","粗利率"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00061880","SLD-T80 (U)","","個","48210","48210","45000","3.0000","3.0000","1","3210","6.7"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00062012","SL-T21 (U)","","個","3230","3230","3010","1.0000","1.0000","1","220","6.8"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00062104","S-N125 AC200V(U)","","個","9620","9620","8960","1.0000","1.0000","1","660","6.9"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00062664","SR-T5 (U)","","個","4200","4200","3242","5.0000","5.0000","3","958","22.8"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00062676","SR-T5FN AC100V 3A2B(U)","","個","1000","1000","935","1.0000","1.0000","1","65","6.5"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00062741","S-T10 (A)","","個","570","570","465","1.0000","1.0000","1","105","18.4"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00062744","S-T10 (U)","","個","10760","10760","9165","18.0000","18.0000","9","1595","14.8"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00062748","S-T100 (U)","","個","6180","6180","5050","1.0000","1.0000","1","1130","18.3"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00062760","S-T12 (U)","","個","13140","13140","11956","15.0000","15.0000","7","1184","9"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00062768","S-T20 (U)","","個","50260","50260","45650","38.0000","38.0000","9","4610","9.2"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00062781","S-T25 (A)","","個","6660","6660","5750","3.0000","3.0000","2","910","13.7"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00062784","S-T25 (U)","","個","3780","3780","3520","2.0000","2.0000","1","260","6.9"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00062792","S-T32 (U)","","個","2000","2000","1870","1.0000","1.0000","1","130","6.5"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00062804","S-T35 (U)","","個","43920","43920","40560","19.0000","19.0000","6","3360","7.7"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00062812","S-T50 (U)","","個","10800","10800","9650","4.0000","4.0000","2","1150","10.6"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00062820","S-T65 (U)","","個","8240","8240","6740","2.0000","2.0000","2","1500","18.2"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00062824","S-T80 (U)","","個","5670","5670","4630","1.0000","1.0000","1","1040","18.3"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00063320","TH-N220HZKP (U)","","個","12440","12440","11600","2.0000","2.0000","2","840","6.8"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00063484","TH-T18 0.12A-11A (U)","","個","680","680","632","1.0000","1.0000","1","48","7.1"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00063532","TH-T18KP 0.12A-11A (U)","","個","32720","32720","29090","32.0000","32.0000","16","3630","11.1"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00063536","TH-T18KP 15A (U)","","個","2440","2440","2280","2.0000","2.0000","1","160","6.6"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00063604","TH-T25KP 0.24A-15A (U)","","個","6940","6940","5895","6.0000","6.0000","5","1045","15.1"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00063608","TH-T25KP 22A (U)","","個","5360","5360","4160","4.0000","4.0000","3","1200","22.4"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00063676","TH-T50KP 29A (U)","","個","1140","1140","1060","1.0000","1.0000","1","80","7"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00063712","TH-T65KP 15A-54A (U)","","個","10280","10280","9240","7.0000","7.0000","5","1040","10.1"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00063868","UN-AX2 (U)","","個","440","440","302","2.0000","2.0000","1","138","31.4"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00064116","UN-CZ800 (U)","","個","330","330","304","1.0000","1.0000","1","26","7.9"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00064520","UN-TH21 S-N20/21と組合せ(U)","","個","1006","1006","820","3.0000","3.0000","2","186","18.5"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00065000","UT-AX2 (U)","","個","880","880","632","4.0000","4.0000","1","248","28.2"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00065008","UT-AX4 (U)","","個","2100","2100","1944","6.0000","6.0000","2","156","7.4"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00065880","BUS 15LM 400-750A (U)","","個","5080","5080","2244","6.0000","6.0000","2","2836","55.8"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00065884","BUS 40LM 1K･2K 1HON (U)","","個","3120","3120","1608","4.0000","4.0000","2","1512","48.5"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00065888","BUS 40LM 1K･2K 2HON (U)","","個","6640","6640","3460","8.0000","8.0000","2","3180","47.9"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00065892","BUS 40LM 2.5K･3K (U)","","個","20520","20520","9960","6.0000","6.0000","1","10560","51.5"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00065948","CD-10ANB 20/5A (U)","","個","80080","80080","62340","2.0000","2.0000","1","17740","22.2"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00066104","CD-25ANA 40/5A (U)","","個","180720","180720","169560","4.0000","4.0000","1","11160","6.2"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00066312","CD-40GNA 150/5A (U)","","個","0","-89380","0","0.0000","0.0000","1","-89380","100"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00066596","CW-15L 15VA 100/5A (U)","","個","14400","14400","13240","6.0000","6.0000","3","1160","8.1"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00066612","CW-15L 15VA 150/5A (U)","","個","6160","6160","5760","4.0000","4.0000","2","400","6.5"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00066676","CW-15L 15VA 500/5A (U)","","個","3480","3480","3260","2.0000","2.0000","1","220","6.3"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00066708","CW-15LM 15VA 200/5A (U)","","個","4540","4540","4240","2.0000","2.0000","1","300","6.6"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00066740","CW-15LM 15VA 500/5A (U)","","個","29880","29880","27880","14.0000","14.0000","5","2000","6.7"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00066748","CW-15LM 15VA 600/5A (U)","","個","13920","13920","13020","6.0000","6.0000","3","900","6.5"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00066756","CW-15LM 15VA 750/5A (U)","","個","5960","5960","5560","2.0000","2.0000","1","400","6.7"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00066840","CW-15LP 15VA 10/5A (U)","","個","1930","1930","1810","1.0000","1.0000","1","120","6.2"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00066904","CW-15LP 15VA 5/5A (U)","","個","1930","1930","1810","1.0000","1.0000","1","120","6.2"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00067092","CW-40LM 40VA 1000/5A (U)","","個","25380","25380","23820","6.0000","6.0000","3","1560","6.1"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00067100","CW-40LM 40VA 1200/5A (U)","","個","17400","17400","15260","4.0000","4.0000","2","2140","12.3"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00067124","CW-40LM 40VA 2000/5A (U)","","個","49760","49760","45280","8.0000","8.0000","2","4480","9"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00067148","CW-40LM 40VA 3000/5A (U)","","個","63240","63240","59280","6.0000","6.0000","1","3960","6.3"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00067304","CW-5L 5VA 100/5A (U)","","個","25610","25610","23445","24.0000","24.0000","8","2165","8.5"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00067312","CW-5L 5VA 120/5A (U)","","個","20140","20140","18480","19.0000","19.0000","8","1660","8.2"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00067320","CW-5L 5VA 150/5A (U)","","個","16290","16290","15022","13.0000","13.0000","4","1268","7.8"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00067344","CW-5L 5VA 200/5A (U)","","個","4520","4520","4240","4.0000","4.0000","2","280","6.2"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00067368","CW-5L 5VA 300/5A (U)","","個","2900","2900","2720","2.0000","2.0000","1","180","6.2"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00067376","CW-5L 5VA 400/5A (U)","","個","2980","2980","2780","2.0000","2.0000","1","200","6.7"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00067384","CW-5L 5VA 500/5A (U)","","個","3740","3740","2580","2.0000","2.0000","1","1160","31"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00067444","CW-5LP 5VA 10/5A (U)","","個","3560","3560","3320","2.0000","2.0000","1","240","6.7"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00067468","CW-5LP 5VA 20/5A (U)","","個","4180","4180","3900","2.0000","2.0000","1","280","6.7"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00067492","CW-5LP 5VA 30/5A (U)","","個","33660","33660","31620","18.0000","18.0000","6","2040","6.1"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00067508","CW-5LP 5VA 5/5A (U)","","個","3560","3560","3320","2.0000","2.0000","1","240","6.7"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00067608","CW-M1 (U)","","個","70000","70000","32000","1000.0000","1000.0000","3","38000","54.3"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00067612","CW-M2 (U)","","個","49000","49000","22400","700.0000","700.0000","2","26600","54.3"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00067824","EP-OFH 50VA 6600/110V 40KA   (U)","","個","185640","185640","167800","2.0000","2.0000","1","17840","9.6"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00067856","IS-C(PD-50HF,PD-100HF用) (U)","","個","9280","9280","3714","4.0000","4.0000","2","5566","60"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00067860","IS-C(PE-15,15F,PE-50,50F用) (U)","","個","39100","39100","18908","21.0000","21.0000","5","20192","51.6"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00068388","LP-110NPFU 三相3線 110V 5A (U)","","個","22400","22400","20100","1.0000","1.0000","1","2300","10.3"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00068412","LP-110NW 三相3線 110V 5A (U)","","個","15440","15440","13820","1.0000","1.0000","1","1620","10.5"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00068536","LR-110NAV 5-300V (U)","","個","16860","16860","15100","2.0000","2.0000","2","1760","10.4"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00068596","LR-80NAA 5A (U)","","個","35680","35680","30600","4.0000","4.0000","2","5080","14.2"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00068632","LS-110NAA □/5A (U)","","個","11180","11180","10060","2.0000","2.0000","2","1120","10"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00068644","LS-110NAV 300V (U)","","個","11180","11180","10060","2.0000","2.0000","1","1120","10"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00071640","ME110SSF-2APH 1P2W/1P3W/3P3W 110/220V 5A(U)","","個","25200","25200","22030","1.0000","1.0000","1","3170","12.6"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00071664","ME110SSR 1P2W/1P3W/3P3W 110/220V 5A(U)","","個","143300","143300","124800","5.0000","5.0000","1","18500","12.9"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00071700","ME110SSR-4APH 1P2W/1P3W/3P3W 110/220V 5A(U)","","個","333600","333600","290040","12.0000","12.0000","1","43560","13.1"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00071748","ME110SSR-CH 1P2W/1P3W/3P3W 110/220V 5A(U)","","個","62700","62700","54720","1.0000","1.0000","1","7980","12.7"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00071964","PD-50HF 50VA 6600/110V  限流ﾋｭｰｽﾞ付(U)","","個","43320","43320","35320","4.0000","4.0000","2","8000","18.5"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00072004","PE-15F 15VA 440/110V 1.0級  限流ﾋｭｰｽﾞ付(U)","","個","15480","15480","14580","2.0000","2.0000","1","900","5.8"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00072472","TSE-1DA 250V 8A (U)","","個","12140","12140","11200","2.0000","2.0000","1","940","7.7"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00072496","TSE-2DB 250V 8A (U)","","個","74700","74700","64630","13.0000","13.0000","8","10070","13.5"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00072500","TSE-2DS 250V 8A (U)","","個","44100","44100","40250","5.0000","5.0000","1","3850","8.7"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00072524","TSE-2SS2 250V 8A C接点品 (U)","","個","13490","13490","12390","1.0000","1.0000","1","1100","8.2"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00072592","VAR-6A (U)","","個","80580","80580","71250","1.0000","1.0000","1","9330","11.6"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00073156","YM-8NRI 1-20mA (U)","","個","1940","1940","1730","1.0000","1.0000","1","210","10.8"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00073260","YP-12NPF 三相3線 110V 5A (U)","","個","12690","12690","11350","1.0000","1.0000","1","1340","10.6"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00073276","YP-12NPFU 三相3線 110V 5A (U)","","個","21590","21590","19360","1.0000","1.0000","1","2230","10.3"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00073300","YP-12NW 三相3線 110V 5A (U)","","個","12990","12990","11640","1.0000","1.0000","1","1350","10.4"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00073884","YS-10NAA 5A (U)","","個","7700","7700","6900","5.0000","5.0000","3","800","10.4"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00073908","YS-12NAA 5A (U)","","個","5260","5260","4700","2.0000","2.0000","1","560","10.6"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00073912","YS-12NAV 150V (U)","","個","2650","2650","2380","1.0000","1.0000","1","270","10.2"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00073916","YS-12NAV 300V (U)","","個","17700","17700","15840","6.0000","6.0000","2","1860","10.5"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00074000","YS-8NAA 10,15,20,30A ﾀﾞｲﾚｸﾄ(U)","","個","1290","1290","1160","1.0000","1.0000","1","130","10.1"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00074008","YS-8NAA 5A (U)","","個","2480","2480","2320","2.0000","2.0000","1","160","6.5"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00074012","YS-8NAA BR 0～15A 赤指針付(U)","","個","4150","4150","3720","3.0000","3.0000","3","430","10.4"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00074020","YS-8NAA BR 0-10-30A ﾀﾞｲﾚｸﾄ 3倍公 赤指針付(U)","","台","29230","29230","23150","20.0000","20.0000","7","6080","20.8"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00074024","YS-8NAA BR 0-150-450/5A 3倍公 赤指針付(U)","","個","7740","7740","6960","6.0000","6.0000","2","780","10.1"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00074032","YS-8NAA BR 0-20-60A ﾀﾞｲﾚｸﾄ 3倍公 赤指針付(U)","","個","14140","14140","12760","11.0000","11.0000","8","1380","9.8"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00075100","VF13NHD-00030 7.2/3.6KV 600A 12.5KA(U)","","個","124080","124080","113510","1.0000","1.0000","1","10570","8.5"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00075104","VF13RHD-00030 7.2/3.6KV 600A 12.5KA(U)","","個","372240","372240","340530","3.0000","3.0000","3","31710","8.5"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00075252","VF13CMDG11000 7.2/3.6KV 600A 12.5KA(U)","","個","1096480","1096480","1002720","4.0000","4.0000","1","93760","8.6"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00075256","VF13VMDG11000 7.2/3.6KV 600A 12.5KA(U)","","個","2235200","2235200","2044080","8.0000","8.0000","1","191120","8.6"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00075940","VZ2-VL-E 200AC/DC (U)","","個","1483020","1483020","1354480","7.0000","7.0000","2","128540","8.7"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00077804","MPD-3 1M (U)","","個","24810","24810","20600","1.0000","1.0000","1","4210","17"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00078480","DV-1 F-F 200A (U)","","個","7590","7590","6930","3.0000","3.0000","1","660","8.7"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00078484","DV-1 F-F 400A (U)","","個","19950","19950","10410","3.0000","3.0000","1","9540","47.8"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00078556","DV-RA F-F 600A (U)","","個","22560","22560","20680","1.0000","1.0000","1","1880","8.3"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00078624","ERM-A2C DV-3,DV-RA用(U)","","個","20230","20230","18570","1.0000","1.0000","1","1660","8.2"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00078672","SCL-GHS1R-NNN 7.2/3.6KV (U)","","個","16850","16850","15410","1.0000","1.0000","1","1440","8.5"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00078748","SCL-GHS1R-NNY (U)","","個","271700","271700","248560","13.0000","13.0000","5","23140","8.5"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00078760","SCL-GHS2R-NNY (U)","","個","80910","80910","74040","3.0000","3.0000","1","6870","8.5"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00079044","PL-G 7.2/3.6KV T1 ﾘﾝｸ(U)","","個","15520","15520","13180","16.0000","16.0000","4","2340","15.1"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00079164","CL-LB 7.2KV G20 CL形限流形電力ﾋｭｰｽﾞ(U)","","個","45120","45120","41040","24.0000","24.0000","2","4080","9"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00079168","CL-LB 7.2KV G30 CL形限流形電力ﾋｭｰｽﾞ(U)","","個","16320","16320","14880","6.0000","6.0000","2","1440","8.8"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00079172","CL-LB 7.2KV G40 CL形限流形電力ﾋｭｰｽﾞ(U)","","個","141120","141120","128520","42.0000","42.0000","4","12600","8.9"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00079176","CL-LB 7.2KV G50 CL形限流形電力ﾋｭｰｽﾞ(U)","","個","34200","34200","31050","9.0000","9.0000","3","3150","9.2"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00079184","CL-LB 7.2KV G75 CL形限流形電力ﾋｭｰｽﾞ(U)","","個","278400","278400","250740","48.0000","48.0000","9","27660","9.9"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00079224","CL-LD(屋内用) 7.2KV G80 (U)","","個","28560","28560","26070","3.0000","3.0000","1","2490","8.7"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00079228","CL-LD(屋内用) 7.2KV G100 (U)","","個","169030","169030","154560","16.0000","16.0000","4","14470","8.6"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00092955","Q03UDVCPU (C)","","個","1285200","1285200","826200","17.0000","17.0000","5","459000","35.7"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00092956","Q03UDVCPU (U)","","個","1209600","1209600","806400","16.0000","16.0000","6","403200","33.3"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00092967","Q35B (C)","","個","132000","132000","85100","10.0000","10.0000","3","46900","35.5"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00092968","Q35B (U)","","個","224400","224400","149940","17.0000","17.0000","9","74460","33.2"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00092972","Q38B (U)","","個","18900","18900","12600","1.0000","1.0000","1","6300","33.3"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00092995","Q62P (C)","","個","159500","159500","102520","11.0000","11.0000","4","56980","35.7"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00092996","Q62P (U)","","個","406000","406000","270480","28.0000","28.0000","14","135520","33.4"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00093003","Q64AD (C)","","個","1190700","1190700","765450","21.0000","21.0000","2","425250","35.7"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00093004","Q64AD (U)","","個","1417500","1417500","945000","25.0000","25.0000","13","472500","33.3"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00093020","Q68ADI (U)","","個","88200","88200","58800","1.0000","1.0000","1","29400","33.3"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00093056","QC12B (U)","","個","6300","6300","4200","1.0000","1.0000","1","2100","33.3"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00093108","QG60 (U)","","個","7560","7560","5040","6.0000","6.0000","2","2520","33.3"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00093155","QX40 (C)","","個","350400","350400","215600","28.0000","28.0000","3","134800","38.5"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00093156","QX40 (U)","","個","456000","456000","303240","38.0000","38.0000","8","152760","33.5"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00093188","QY10 (U)","","個","492000","492000","327600","30.0000","30.0000","8","164400","33.4"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00093468","GT2708-STBA (U)","","個","4599000","4599000","3429000","27.0000","27.0000","12","1170000","25.4"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00093912","CD用予備銘板 (U)","","個","9960","9960","7560","12.0000","12.0000","3","2400","24.1"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00093924","EP-0FH用予備銘板 (U)","","個","1660","1660","1264","2.0000","2.0000","1","396","23.9"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00093944","SCL用予備銘板 (U)","","個","11480","11480","8890","7.0000","7.0000","1","2590","22.6"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00093948","VF-13DMC用予備銘板 (U)","","個","27600","27600","18400","8.0000","8.0000","1","9200","33.3"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00093952","VZ用予備銘板 (U)","","個","13800","13800","9200","4.0000","4.0000","1","4600","33.3"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00093964","変圧器用予備銘板 (U)","","個","12100","12100","11000","2.0000","2.0000","1","1100","9.1"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00098425","MOC-A3T-R (U)","","個","23420","23420","19720","2.0000","2.0000","2","3700","15.8"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00098440","BV-C1 2P1E 20A 30mA AL(U）","","台","86700","86700","78880","34.0000","34.0000","1","7820","9"
"ESB0002","内山電機工業株式会社 西東京日の出工場","DNK-E","電力機器事業部","E-00098441","BV-C2 2P2E 20A 30mA AL(U）","","台","13400","13400","12200","4.0000","4.0000","1","1200","9"
